Latitude,Longitude,Sample Date,pct_agri,pct_urban,pct_natural,pct_water,pct_wetlands,pct_others
-34.031944,22.053333,19-01-2011,6.861239119303636,0.5184331797235023,92.62032770097287,0.0,0.0,0.0
-33.13083,18.86278,19-01-2011,81.41391832487417,0.288814797511096,17.838561022744166,0.22935292743528213,0.0,0.22935292743528635
-33.7075,18.97444444,19-01-2011,15.058030380611026,60.20011947431302,23.939665471923536,0.0021334698754053596,0.0,0.8000512032770217
-25.57877778,29.12747222,19-01-2011,15.217991462974368,0.0,84.29357174711716,0.4523349402195842,0.0,0.0361018496888903
-26.006389,29.253889,20-01-2011,17.675040880035677,0.006370914650980058,57.238420862621844,8.985113296098875,0.0,16.095054046592622
-27.02314,28.59389,20-01-2011,6.683089468878083,17.432946123298436,71.33513134702372,4.536091231497802,0.0,0.012741829301958774
-30.679722,26.7125,20-01-2011,5.662229049325824,18.488649940262842,63.64567332309268,10.934033111452466,0.0,1.2694145758661932
-28.460833,21.248889,20-01-2011,7.309267793138761,24.869858337600274,53.791175968595326,13.532599419696195,0.004266939750810719,0.49283154121863504
-30.77586667,29.03221667,20-01-2011,0.24421839495423558,0.006370914650980058,92.95164475779906,2.3848457176835356,0.0,4.412920214912191
-24.925278,29.324444,21-01-2011,2.8775297840259935,0.0,97.10548111023806,0.012741829301960116,0.0,0.004247276433986258
-28.460833,21.248889,21-01-2011,7.309267793138761,24.869858337600274,53.791175968595326,13.532599419696195,0.004266939750810719,0.49283154121863504
-24.679167,30.8025,24-01-2011,14.103223593964334,9.670781893004115,75.98808299039781,0.0,0.0,0.2379115226337376
-25.99136,27.84208,24-01-2011,2.0301981354456453,4.113487226316124,92.98774660748795,0.37800760262481686,0.0,0.4905604281254625
-25.49037,30.6986,24-01-2011,0.7836225020705473,7.462464694514642,91.7241818683769,0.002123638216993353,0.0,0.02760729682090357
-26.970278,27.211111,24-01-2011,11.992185011361464,0.2973093503790694,78.45781392681943,9.135891609505405,0.0,0.1168001019346292
-27.671111,27.236944,24-01-2011,4.63590222769649,42.7148590966043,47.67992524793476,4.253647348637686,0.0,0.7156660791267626
-27.356667,27.286389,24-01-2011,33.081583888035496,1.169141491722137,65.74074074074075,0.006400409626216078,0.0,0.0021334698754031933
-27.01011111,26.69808333,25-01-2011,3.104198668714798,2.1526711042840074,84.35953234340332,10.323860727086535,0.0,0.059737156511332046
-26.98472222,26.63227778,25-01-2011,42.53647348637686,5.222026375586656,52.15230733292277,0.008494552867973413,0.0,0.0806982522457389
-27.398611,26.614722,25-01-2011,17.216335025165115,21.157807555904775,61.44534817048568,0.07857461402875407,0.0,0.10193463441567019
-33.818056,19.694722,25-01-2011,20.042897491983265,0.02760729682091359,76.66758690989403,3.062286308904415,0.0,0.19962199239736833
-25.45963889,28.26430556,25-01-2011,15.209496910106393,2.5292531164390835,82.2017881033787,0.0,0.0,0.05946187007582182
-33.897778,20.012778,25-01-2011,14.113699590137823,1.4780521990273738,83.56304020047145,0.6498332943999661,0.0,0.19537471596338207
-25.81048333,27.90955222,26-01-2011,0.0,0.18900380131240843,98.5920278621334,0.5818768714561787,0.0,0.6370914650980097
-34.065833,20.404167,26-01-2011,18.95147462277092,0.7458847736625515,74.0676440329218,6.232853223593964,0.0,0.0021433470507616903
-24.058889,31.237222,26-01-2011,0.33128756185096303,0.0,90.7664210325129,8.861942279513261,0.0,0.040349126122890766
-26.648056,27.089444,26-01-2011,4.378942003440294,0.554269574635265,94.89052644991399,0.16352014270848816,0.0,0.012741829301958774
-26.880278,26.965,26-01-2011,31.916709336064176,0.356289469192695,67.72700119474312,0.0,0.0,0.0
-27.273889,28.49,26-01-2011,19.877538829151735,27.180406212664277,49.02287079706434,3.633299197815327,0.0,0.2858849633043121
-27.044444,27.005,26-01-2011,19.83700290151903,0.4266939750810718,56.641491722136884,0.6443079023724185,0.0,22.450503498890598
-34.092222,21.295278,26-01-2011,52.23300558516851,0.9450190065620421,46.40149504130476,0.4119858140967105,0.0,0.008494552867972516
-27.02314,28.59389,27-01-2011,6.683089468878083,17.432946123298436,71.33513134702372,4.536091231497802,0.0,0.012741829301958774
-26.73806,27.59194,27-01-2011,6.621503960585275,4.8610078786977855,77.29618382212406,8.704793051455754,0.0,2.5165112871371207
-28.760833,17.730278,30-01-2011,0.0,0.0,12.073306024918928,12.318655060590544,0.0,75.60803891449052
-26.861111,28.884722,31-01-2011,43.96568200641339,0.6285969122300326,55.24857185329907,0.15714922805750814,0.0,0.0
-26.73806,27.59194,31-01-2011,6.621503960585275,4.8610078786977855,77.29618382212406,8.704793051455754,0.0,2.5165112871371207
-25.127778,27.628889,01-02-2011,19.03841661534541,0.6880587823058464,80.20344454118796,0.03185457325490029,0.0,0.03822548790587632
-24.69514,27.40906,01-02-2011,62.17587971713139,0.577629595022192,31.357641912123853,5.659495848287286,0.0,0.22935292743527214
-27.363611,31.783333,01-02-2011,15.730073391363714,0.6571087216248507,82.89383853899983,0.6912442396313364,0.004266939750810719,0.02346816862946355
-27.802778,28.768333,01-02-2011,2.327615634067247,0.05547021676053934,94.4679126130739,2.07799965864482,0.0,1.0710018774534973
-29.160278,26.573333,01-02-2011,31.524150878989587,3.872247823860727,62.773084144051886,0.0021334698754053596,0.0,1.8283836832223983
-34.329722,18.990278,01-02-2011,0.002123638216993353,1.0979209581855636,96.23903671770478,2.212831022107074,0.006370914650980058,0.44171674913461345
-25.20639,27.558,02-02-2011,32.1257893838539,1.3590203106332137,65.39085168117427,0.8960573476702508,0.0,0.22828127666836906
-23.281,30.54305556,03-02-2011,1.0603345280764636,0.0,97.4099675712579,1.2011435398532173,0.0,0.3285543608124186
-28.801278,31.955389,03-02-2011,85.64845292955891,0.6477096561829727,11.754337531058209,1.8794198220391176,0.03397821147189365,0.03610184968890451
-27.00222,28.76528,03-02-2011,31.589118477776125,0.0,28.452504831276944,2.1024018348234192,0.0,37.85597485612352
-27.02314,28.59389,03-02-2011,6.683089468878083,17.432946123298436,71.33513134702372,4.536091231497802,0.0,0.012741829301958774
-27.3,28.586944,03-02-2011,50.311486601809186,0.0,47.217955282471415,1.1136712749615976,0.0,1.3568868407577952
-30.679722,26.7125,03-02-2011,5.662229049325824,18.488649940262842,63.64567332309268,10.934033111452466,0.0,1.2694145758661932
-28.460833,21.248889,03-02-2011,7.309267793138761,24.869858337600274,53.791175968595326,13.532599419696195,0.004266939750810719,0.49283154121863504
-28.460833,21.248889,04-02-2011,7.309267793138761,24.869858337600274,53.791175968595326,13.532599419696195,0.004266939750810719,0.49283154121863504
-29.140556,31.391944,07-02-2011,1.0427063645437364,33.967593280808686,56.72450041410946,7.54316294676039,0.002123638216993353,0.7199133555607347
-25.99136,27.84208,07-02-2011,2.0301981354456453,4.113487226316124,92.98774660748795,0.37800760262481686,0.0,0.4905604281254625
-24.058889,31.237222,07-02-2011,0.33128756185096303,0.0,90.7664210325129,8.861942279513261,0.0,0.040349126122890766
-26.73806,27.59194,07-02-2011,6.621503960585275,4.8610078786977855,77.29618382212406,8.704793051455754,0.0,2.5165112871371207
-30.86013889,29.07125,07-02-2011,19.1884280593958,0.6933777095067418,75.02560163850487,3.5522273425499233,0.0,1.5403652500426688
-27.356667,27.286389,07-02-2011,33.081583888035496,1.169141491722137,65.74074074074075,0.006400409626216078,0.0,0.0021334698754031933
-28.058889,30.373611,07-02-2011,7.65146849582705,0.7772515874195672,89.93820212788549,0.3058039032470429,0.0,1.3272738856208548
-27.01011111,26.69808333,08-02-2011,3.104198668714798,2.1526711042840074,84.35953234340332,10.323860727086535,0.0,0.059737156511332046
-27.169444,29.233889,08-02-2011,39.38711801057572,0.22085837456730872,59.028647879547236,1.2593174626770585,0.0,0.10405827263268463
-26.98472222,26.63227778,08-02-2011,42.53647348637686,5.222026375586656,52.15230733292277,0.008494552867973413,0.0,0.0806982522457389
-27.398611,26.614722,08-02-2011,17.216335025165115,21.157807555904775,61.44534817048568,0.07857461402875407,0.0,0.10193463441567019
-27.573056,24.746389,08-02-2011,8.16963622077343,10.660663849306633,80.42430291575528,0.27819660642612926,0.0,0.467200407738531
-33.501667,21.624167,08-02-2011,0.4243827160493827,0.645147462277092,98.26603223593965,0.5465534979423868,0.0,0.11788408779149506
-32.502778,19.535833,08-02-2011,2.6625704045058884,0.0,54.64243044888206,0.0682710360129715,0.0,42.62672811059908
-25.45963889,28.26430556,08-02-2011,15.209496910106393,2.5292531164390835,82.2017881033787,0.0,0.0,0.05946187007582182
-26.970278,27.211111,09-02-2011,11.992185011361464,0.2973093503790694,78.45781392681943,9.135891609505405,0.0,0.1168001019346292
-27.273889,28.49,09-02-2011,19.877538829151735,27.180406212664277,49.02287079706434,3.633299197815327,0.0,0.2858849633043121
-28.69485,28.23487,09-02-2011,4.003058039032471,6.033256174478116,89.40941621185415,0.0403491261228737,0.0,0.513920448512394
-28.883333,27.89,09-02-2011,7.866083676268862,40.25634430727023,48.87259945130316,2.604166666666667,0.0,0.40080589849107184
-27.02314,28.59389,10-02-2011,6.683089468878083,17.432946123298436,71.33513134702372,4.536091231497802,0.0,0.012741829301958774
-30.679722,26.7125,10-02-2011,5.662229049325824,18.488649940262842,63.64567332309268,10.934033111452466,0.0,1.2694145758661932
-30.534167,24.961944,10-02-2011,5.40194572452637,0.6677760710018774,90.82607953575696,0.14294248165215906,0.0,2.961256187062631
-34.031944,22.053333,10-02-2011,6.861239119303636,0.5184331797235023,92.62032770097287,0.0,0.0,0.0
-34.039722,22.133333,10-02-2011,11.405529953917052,0.15787677077999657,87.83708824031405,0.4160266257040451,0.14934289127837516,0.034135518006479515
-32.595833,19.009444,10-02-2011,30.777436422597717,22.71932070319167,46.37950162143711,0.07467144563918758,0.0,0.04906980713431608
-28.801278,31.955389,11-02-2011,85.64845292955891,0.6477096561829727,11.754337531058209,1.8794198220391176,0.03397821147189365,0.03610184968890451
-29.658056,25.973333,11-02-2011,41.34024577572964,1.0539341184502475,51.61290322580645,0.6997781191329578,0.0,5.293138760880709
-28.068333,31.55,11-02-2011,3.3607681755829906,0.9945130315500686,94.34370713305898,0.9537894375857339,0.0,0.3472222222222143
-28.760833,17.730278,13-02-2011,0.0,0.0,12.073306024918928,12.318655060590544,0.0,75.60803891449052
-29.7775,29.470833,14-02-2011,28.28360768175583,1.5839334705075445,68.92789780521262,1.1574074074074074,0.0,0.04715363511660087
-29.987778,29.851667,14-02-2011,29.49522102747909,0.4522956135859362,64.67400580303806,5.2803379416282645,0.0,0.09813961426866058
-29.744167,29.905833,14-02-2011,4.155949931412895,1.6182270233196159,90.4835390946502,2.4862825788751715,0.0,1.2560013717421157
-26.861111,28.884722,14-02-2011,43.96568200641339,0.6285969122300326,55.24857185329907,0.15714922805750814,0.0,0.0
-26.45,28.085833,14-02-2011,33.74699931412894,1.914008916323731,59.44358710562414,4.880401234567901,0.0,0.0150034293552892
-31.396,29.2651,14-02-2011,2.52389486260454,0.11734084314729476,90.71513910223588,6.137992831541219,0.0,0.5056323604710542
-25.20639,27.558,15-02-2011,32.1257893838539,1.3590203106332137,65.39085168117427,0.8960573476702508,0.0,0.22828127666836906
-24.69514,27.40906,15-02-2011,62.17587971713139,0.577629595022192,31.357641912123853,5.659495848287286,0.0,0.22935292743527214
-26.006389,29.253889,15-02-2011,17.675040880035677,0.006370914650980058,57.238420862621844,8.985113296098875,0.0,16.095054046592622
-27.802778,28.768333,15-02-2011,2.327615634067247,0.05547021676053934,94.4679126130739,2.07799965864482,0.0,1.0710018774534973
-27.398611,26.614722,15-02-2011,17.216335025165115,21.157807555904775,61.44534817048568,0.07857461402875407,0.0,0.10193463441567019
-27.671111,27.236944,15-02-2011,4.63590222769649,42.7148590966043,47.67992524793476,4.253647348637686,0.0,0.7156660791267626
-29.160278,26.573333,15-02-2011,31.524150878989587,3.872247823860727,62.773084144051886,0.0021334698754053596,0.0,1.8283836832223983
-30.568333,29.422778,15-02-2011,7.799965864481993,11.79595494111623,80.2184673152415,0.0,0.0,0.18561187916027677
-30.570833,29.150556,15-02-2011,33.78136200716846,0.20267963816350912,64.15343915343915,0.7403140467656597,0.0,1.1222051544632166
-33.38056,19.30167,15-02-2011,7.54953386141137,11.302002590838626,79.46866571810827,0.07432733759476735,0.0,1.6054704920469618
-33.31388889,19.07472222,15-02-2011,0.11042918728365436,0.1550255898405148,99.73454522287582,0.0,0.0,1.4210854715202004e-14
-27.495556,26.074722,15-02-2011,25.587716876552914,0.3227930089829896,73.90898086601968,0.0,0.0,0.18050924844442306
-25.436111,31.982222,16-02-2011,1.3633757353097327,7.428486483042748,84.52504831276943,5.026651659623266,0.0,1.6564378092548253
-24.39619444,27.08983333,16-02-2011,2.3958866700802184,0.1258747226489162,94.73246287762417,2.5878989588667007,0.0,0.15787677077999263
-25.67386,31.57527,16-02-2011,48.457176835354325,0.05733823185882053,50.39605852746926,1.08942640531759,0.0,0.0
-30.733889,29.828333,16-02-2011,5.811571940604199,1.8049155145929339,91.53225806451613,0.45442908346134153,0.0,0.3968253968254061
-30.398056,30.601944,16-02-2011,20.926330990252502,0.24209475673724226,78.68504321603773,0.14653103697254136,0.0,0.0
-27.273889,28.49,16-02-2011,19.877538829151735,27.180406212664277,49.02287079706434,3.633299197815327,0.0,0.2858849633043121
-27.3,28.586944,16-02-2011,50.311486601809186,0.0,47.217955282471415,1.1136712749615976,0.0,1.3568868407577952
-27.044444,27.005,16-02-2011,19.83700290151903,0.4266939750810718,56.641491722136884,0.6443079023724185,0.0,22.450503498890598
-30.86013889,29.07125,16-02-2011,19.1884280593958,0.6933777095067418,75.02560163850487,3.5522273425499233,0.0,1.5403652500426688
-30.77586667,29.03221667,16-02-2011,0.24421839495423558,0.006370914650980058,92.95164475779906,2.3848457176835356,0.0,4.412920214912191
-33.13083,18.86278,16-02-2011,81.41391832487417,0.288814797511096,17.838561022744166,0.22935292743528213,0.0,0.22935292743528635
-24.925278,29.324444,17-02-2011,2.8775297840259935,0.0,97.10548111023806,0.012741829301960116,0.0,0.004247276433986258
-27.00222,28.76528,17-02-2011,31.589118477776125,0.0,28.452504831276944,2.1024018348234192,0.0,37.85597485612352
-27.02314,28.59389,17-02-2011,6.683089468878083,17.432946123298436,71.33513134702372,4.536091231497802,0.0,0.012741829301958774
-22.43772222,31.07805556,18-02-2011,0.04672004077385377,0.07432733759476735,97.42402684278706,1.8645543545201637,0.0,0.5903714243241609
-29.803611,30.516111,18-02-2011,27.403427552082228,3.9988107625984837,68.06472849285396,0.37588396440782346,0.0,0.15714922805750575
-25.99136,27.84208,21-02-2011,2.0301981354456453,4.113487226316124,92.98774660748795,0.37800760262481686,0.0,0.4905604281254625
-26.861111,28.884722,21-02-2011,43.96568200641339,0.6285969122300326,55.24857185329907,0.15714922805750814,0.0,0.0
-26.73806,27.59194,21-02-2011,6.621503960585275,4.8610078786977855,77.29618382212406,8.704793051455754,0.0,2.5165112871371207
-26.45,28.085833,21-02-2011,33.74699931412894,1.914008916323731,59.44358710562414,4.880401234567901,0.0,0.0150034293552892
-27.01011111,26.69808333,22-02-2011,3.104198668714798,2.1526711042840074,84.35953234340332,10.323860727086535,0.0,0.059737156511332046
-27.169444,29.233889,22-02-2011,39.38711801057572,0.22085837456730872,59.028647879547236,1.2593174626770585,0.0,0.10405827263268463
-26.98472222,26.63227778,22-02-2011,42.53647348637686,5.222026375586656,52.15230733292277,0.008494552867973413,0.0,0.0806982522457389
-27.398611,26.614722,22-02-2011,17.216335025165115,21.157807555904775,61.44534817048568,0.07857461402875407,0.0,0.10193463441567019
-29.160278,26.573333,22-02-2011,31.524150878989587,3.872247823860727,62.773084144051886,0.0021334698754053596,0.0,1.8283836832223983
-33.818056,19.694722,22-02-2011,20.042897491983265,0.02760729682091359,76.66758690989403,3.062286308904415,0.0,0.19962199239736833
-25.81048333,27.90955222,23-02-2011,0.0,0.18900380131240843,98.5920278621334,0.5818768714561787,0.0,0.6370914650980097
-29.641944,30.6875,23-02-2011,0.2965523126813449,1.4208909370199692,96.41150366956819,1.3952892985151049,0.0,0.47576378221538107
-34.065833,20.404167,23-02-2011,18.95147462277092,0.7458847736625515,74.0676440329218,6.232853223593964,0.0,0.0021433470507616903
-33.980556,21.653333,23-02-2011,48.67084826762246,0.8917904079194402,49.338624338624335,1.068868407578085,0.0,0.02986857825568734
-22.769722,30.886944,23-02-2011,28.32296290004035,8.24608719658519,61.15653337297458,1.8624307163031706,0.0,0.41198581409672386
-27.00222,28.76528,23-02-2011,31.589118477776125,0.0,28.452504831276944,2.1024018348234192,0.0,37.85597485612352
-27.02314,28.59389,23-02-2011,6.683089468878083,17.432946123298436,71.33513134702372,4.536091231497802,0.0,0.012741829301958774
-27.38972222,26.46388889,23-02-2011,26.6134341353607,0.072203699377774,65.41442799804625,7.842595935356453,0.0,0.05733823185882159
-27.398611,26.614722,23-02-2011,17.216335025165115,21.157807555904775,61.44534817048568,0.07857461402875407,0.0,0.10193463441567019
-27.671111,27.236944,23-02-2011,4.63590222769649,42.7148590966043,47.67992524793476,4.253647348637686,0.0,0.7156660791267626
-27.356667,27.286389,23-02-2011,33.081583888035496,1.169141491722137,65.74074074074075,0.006400409626216078,0.0,0.0021334698754031933
-33.897778,20.012778,23-02-2011,14.113699590137823,1.4780521990273738,83.56304020047145,0.6498332943999661,0.0,0.19537471596338207
-23.763056,27.908611,24-02-2011,0.0,0.0,100.0,0.0,0.0,0.0
-23.23572222,27.717,24-02-2011,23.466035159583544,0.38829151732377537,70.8994708994709,5.060590544461512,0.0,0.18561187916026256
-28.44555556,32.325,24-02-2011,74.53490356716163,0.0,6.29800307219662,2.696705922512374,16.46185355862775,0.008533879501612773
-30.679722,26.7125,24-02-2011,5.662229049325824,18.488649940262842,63.64567332309268,10.934033111452466,0.0,1.2694145758661932
-30.160091,27.40124,24-02-2011,23.26233302894519,2.8966425279789334,67.72069910170103,4.807916923272951,0.02123638216993353,1.2911720359319645
-30.336111,27.359444,24-02-2011,0.11680010193463441,0.016989105735946825,85.15152158678248,12.97755314404638,0.0,1.7371360615005642
-28.460833,21.248889,24-02-2011,7.309267793138761,24.869858337600274,53.791175968595326,13.532599419696195,0.004266939750810719,0.49283154121863504
-22.91028,29.61111,25-02-2011,19.359085986111406,1.9771071800208115,78.51727579689523,0.03397821147189365,0.0,0.11255282550065715
-28.760833,17.730278,27-02-2011,0.0,0.0,12.073306024918928,12.318655060590544,0.0,75.60803891449052
-24.183889,30.823889,01-03-2011,2.8116969992991994,1.5906050245280214,91.06797765932596,3.2810210452547306,0.0,1.2486992715920877
-27.398611,26.614722,01-03-2011,17.216335025165115,21.157807555904775,61.44534817048568,0.07857461402875407,0.0,0.10193463441567019
